time,open,high,low,close,volume
1.58E+09,7452.78,7463.98,7446.43,7457.14,224.781329
1.58E+09,7457.18,7461.35,7447.41,7457.32,175.918713
1.58E+09,7457.32,7457.85,7444,7453.42,216.878814
1.58E+09,7453.31,7470,7452.72,7459.92,198.17106
1.58E+09,7459.94,7466.43,7452.16,7459.12,361.475731
1.58E+09,7458.51,7481.25,7458.51,7471.84,353.262607
1.58E+09,7471,7471.82,7447.05,7455.5,355.928059
1.58E+09,7455.48,7456.44,7437.4,7449.03,227.740437
1.58E+09,7448.6,7461.65,7440.02,7457.5,229.533186
1.58E+09,7457.83,7459.26,7442,7453.99,270.863086
1.58E+09,7453.99,7456.71,7445.09,7445.94,208.000331
1.58E+09,7445.98,7462.42,7445.98,7459.97,197.225238
1.58E+09,7459.53,7470.36,7459.42,7463.63,211.999199
1.58E+09,7463.64,7472,7448,7454.37,247.132232
1.58E+09,7454.32,7458.43,7448.11,7451.06,196.543357
1.58E+09,7450.5,7453.96,7444,7447.29,234.891822
1.58E+09,7446.63,7448,7410,7430.05,917.310923
1.58E+09,7430,7436.84,7400,7429.8,1009.551441
1.58E+09,7430.1,7435.79,7422.11,7427.61,313.86404
1.58E+09,7427.53,7427.62,7405,7411.35,364.636009
1.58E+09,7411.58,7429.1,7400.67,7427.74,384.485605
1.58E+09,7427.7,7429.44,7418.77,7424.78,206.397709
1.58E+09,7424.78,7432.28,7418.79,7421.38,193.754952
1.58E+09,7421.35,7424.53,7403.21,7412.12,353.183251
1.58E+09,7410.89,7422.8,7406,7415.12,241.808298
1.58E+09,7415.1,7430,7410,7423.85,213.964177
1.58E+09,7423.85,7431.19,7415.02,7429.4,287.697463
1.58E+09,7429.49,7440,7427.01,7434.87,321.551584
1.58E+09,7434.74,7435.97,7421.15,7422.33,178.304395
1.58E+09,7422.27,7446.79,7421.93,7441.73,228.598316
1.58E+09,7441.73,7460.46,7430.84,7442.98,413.44486
1.58E+09,7443.59,7445.87,7435.81,7440.2,171.263026
1.58E+09,7440.2,7458.04,7440.19,7457.01,266.255061
1.58E+09,7457.79,7458,7445.02,7452.24,342.993855
1.58E+09,7452.51,7452.88,7416.43,7420.81,499.916093
1.58E+09,7420.56,7441.3,7415,7434.32,313.00167
1.58E+09,7434.32,7441.12,7428.75,7431.15,181.659466
1.58E+09,7431.16,7442.37,7425,7439.23,201.865077
1.58E+09,7438.97,7444,7433.68,7441.23,186.085553
1.58E+09,7441.28,7444.73,7433,7439.67,177.050947
1.58E+09,7438.87,7442.62,7431.01,7431.82,266.785983
1.58E+09,7431.71,7444.81,7430.99,7444.81,211.958024
1.58E+09,7444.81,7466.54,7441.08,7458.54,432.550952
